player,matches,runs,balls,strike_rate,wickets,balls_bowled,runs_conceded,economy,recent_form,performance_score
NB Singh,0.0,0.0,0.0,0.0,0.004694835680751174,25.0,18.0,0.12,0.0,-0.010826291079812207
ND Doshi,1.0,0.0,13.0,0.0,0.009389671361502348,57.0,79.0,0.2309941520467836,0.0,-0.020751997364302777
NJ Maddinson,3.0,0.0024956326428749688,21.0,0.31746031746031744,0.0,0.0,0.0,0.0,0.31746031746031744,0.09611156666310147
NJ Rimmington,1.0,0.00012478163214374845,1.0,0.33333333333333337,0.0,18.0,20.0,0.18518518518518517,0.3333333333333333,0.0815251550527318
NK Patel,6.0,0.015098577489393562,124.0,0.32526881720430106,0.0,0.0,0.0,0.0,0.32526881720430106,0.10286514728257806
NL McCullum,2.0,0.0032443224357374596,23.0,0.37681159420289856,0.0,30.0,35.0,0.19444444444444442,0.3768115942028985,0.09473454666893323
NLTC Perera,30.0,0.052907412028949344,326.0,0.4335378323108385,0.17370892018779344,715.0,1031.0,0.24032634032634032,0.4477777777777777,0.16868553719104507
NM Coulter-Nile,16.0,0.010232093835787373,75.0,0.36444444444444446,0.24413145539906103,892.0,1125.0,0.21020179372197306,0.3644444444444444,0.15292725065342688
NS Naik,4.0,0.003868230596456202,53.0,0.1949685534591195,0.0,0.0,0.0,0.0,0.19496855345911948,0.05984444674649552
NT Ellis,5.0,0.0023708510107312204,26.0,0.24358974358974356,0.0892018779342723,365.0,514.0,0.23470319634703196,0.24358974358974356,0.07273687077954387
NV Ojha,94.0,0.1939106563513851,1360.0,0.38088235294117645,0.0,0.0,0.0,0.0,0.35,0.1805893179582789
Naman Dhir,7.0,0.017469428500124784,84.0,0.5555555555555557,0.0,29.0,55.0,0.3160919540229885,0.5555555555555556,0.14117177123941152
Navdeep Saini,7.0,0.004117793860743699,38.0,0.2894736842105264,0.12206572769953052,682.0,968.0,0.23655913978494622,0.2894736842105263,0.09514385106080621
Naveen-ul-Haq,4.0,0.002246069378587472,26.0,0.23076923076923078,0.12206572769953052,407.0,602.0,0.2465192465192465,0.23076923076923075,0.07588140078623283
Nithish Kumar Reddy,11.0,0.03780883453955578,221.0,0.4570135746606335,0.018779342723004695,118.0,208.0,0.2937853107344633,0.45701357466063347,0.12565346909433944
Noor Ahmad,5.0,0.0016221612178687298,18.0,0.24074074074074073,0.11267605633802817,513.0,672.0,0.21832358674463936,0.24074074074074073,0.07912663405851939
O Thomas,0.0,0.0,0.0,0.0,0.023474178403755867,63.0,85.0,0.22486772486772486,0.0,-0.016618227885833517
OA Shah,22.0,0.06313950586473671,405.0,0.41646090534979424,0.0,0.0,0.0,0.0,0.4111111111111111,0.14676960894566196
OC McCoy,1.0,0.0009982530571499876,5.0,0.5333333333333333,0.051643192488262914,180.0,255.0,0.2361111111111111,0.5333333333333333,0.1496490755809571
OF Smith,6.0,0.006363863239331171,50.0,0.34,0.03286384976525822,95.0,179.0,0.3140350877192982,0.33999999999999997,0.08103980580315066
P Amarnath,0.0,0.0,0.0,0.0,0.03286384976525822,132.0,241.0,0.3042929292929292,0.0,-0.02221333048797837
P Awana,5.0,0.0006239081607187422,14.0,0.11904761904761905,0.20187793427230047,774.0,1046.0,0.22523686477174848,0.11904761904761904,0.06387845066143755
P Chopra,1.0,0.0009982530571499876,6.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.4444444444444444,0.13368272190333583
P Dogra,12.0,0.015847267282256054,141.0,0.30023640661938533,0.0,0.0,0.0,0.0,0.30023640661938533,0.0956174655346052
P Dubey,2.0,0.0028699775393062144,33.0,0.23232323232323235,0.004694835680751174,67.0,91.0,0.22636815920398007,0.23232323232323232,0.04923835483551666
P Kumar,57.0,0.04242575492887447,323.0,0.3508771929824561,0.47887323943661975,2637.0,3342.0,0.21122487675388696,0.35333333333333333,0.218830801321153
P Negi,35.0,0.04554529573246818,301.0,0.4042081949058694,0.1784037558685446,733.0,954.0,0.2169167803547067,0.4055555555555555,0.16017994094227447
P Parameswaran,2.0,0.00012478163214374845,3.0,0.1111111111111111,0.04225352112676056,159.0,226.0,0.23689727463312366,0.1111111111111111,0.020250659722961417
P Prasanth,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.5,0.0,-0.05
P Ray Barman,1.0,0.0023708510107312204,25.0,0.25333333333333335,0.0,24.0,56.0,0.38888888888888884,0.2533333333333333,0.037940908964867036
P Sahu,2.0,0.0023708510107312204,13.0,0.4871794871794871,0.014084507042253521,107.0,152.0,0.23676012461059187,0.4871794871794871,0.12682875830710624
P Simran Singh,34.0,0.09433491390067383,528.0,0.4772727272727273,0.0,0.0,0.0,0.0,0.5044444444444445,0.1775576239056399
P Suyal,0.0,0.0,0.0,0.0,0.009389671361502348,107.0,154.0,0.23987538940809963,0.0,-0.021640121100434378
PA Patel,136.0,0.3553780883453956,2442.0,0.3887523887523888,0.0,0.0,0.0,0.0,0.4611111111111111,0.2446259836645412
PA Reddy,10.0,0.020464187671574745,167.0,0.3273453093812375,0.0,0.0,0.0,0.0,0.3273453093812375,0.10536605849942242
PBB Rajapaksa,13.0,0.03456451210381832,201.0,0.4593698175787729,0.0,0.0,0.0,0.0,0.4593698175787728,0.14990852450996828
PC Valthaty,23.0,0.06301472423259297,432.0,0.3896604938271605,0.03286384976525822,153.0,207.0,0.22549019607843135,0.3311111111111111,0.12169277532722463
PD Collingwood,7.0,0.025330671325180937,159.0,0.4255765199161426,0.023474178403755867,90.0,101.0,0.18703703703703703,0.42557651991614254,0.12370353183589138
PD Salt,21.0,0.08148240578986773,385.0,0.5653679653679654,0.0,0.0,0.0,0.0,0.5577777777777777,0.19774972225733395
PH Solanki,0.0,0.0,0.0,0.0,0.009389671361502348,36.0,39.0,0.18055555555555555,0.0,-0.01570813771517997
PJ Cummins,39.0,0.06426254055403045,359.0,0.478180129990715,0.3098591549295775,1370.0,1976.0,0.24038929440389292,0.4855555555555556,0.21974055876137227
PJ Sangwan,14.0,0.0032443224357374596,47.0,0.1843971631205674,0.20657276995305165,905.0,1267.0,0.23333333333333328,0.18439716312056736,0.08476452094360791
PK Garg,19.0,0.03406538557524333,247.0,0.36842105263157904,0.0,0.0,0.0,0.0,0.368421052631579,0.12244920074080887
PM Sarvesh Kumar,1.0,0.00012478163214374845,2.0,0.16666666666666669,0.004694835680751174,31.0,42.0,0.22580645161290322,0.16666666666666666,0.028636737330147786
PN Mankad,5.0,0.012103818317943599,75.0,0.43111111111111106,0.0,0.0,0.0,0.0,0.43111111111111106,0.13356966974461357
PP Chawla,86.0,0.07786373845769903,580.0,0.3586206896551724,0.943661971830986,3895.0,5179.0,0.22160890029952932,0.3522222222222222,0.3482731949128925
PP Ojha,19.0,0.001996506114299975,45.0,0.11851851851851854,0.4647887323943662,1945.0,2399.0,0.20556983718937444,0.11851851851851852,0.13189453207521465
PP Shaw,79.0,0.23608684801597207,1321.0,0.47741609891496345,0.0,0.0,0.0,0.0,0.4588888888888889,0.22492886597877554
PR Shah,9.0,0.011479910157224858,97.0,0.3161512027491409,0.0,0.0,0.0,0.0,0.3161512027491409,0.09886332937977096
PSP Handscomb,1.0,0.0007486897928624907,12.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.16666666666666666,0.050262041427501875
PV Tambe,6.0,0.002246069378587472,39.0,0.15384615384615385,0.13145539906103287,674.0,866.0,0.21414441147378832,0.15384615384615385,0.05838937905423115
PVD Chameera,7.0,0.005365610182181183,32.0,0.4479166666666667,0.051643192488262914,297.0,442.0,0.2480359147025814,0.44791666666666663,0.12436017021557101
PWH de Silva,14.0,0.008984277514349888,80.0,0.30000000000000004,0.16901408450704225,557.0,758.0,0.22681029323758226,0.3,0.1127169889330248
Pankaj Singh,5.0,0.0008734714250062392,12.0,0.19444444444444448,0.051643192488262914,311.0,472.0,0.25294748124330113,0.19444444444444445,0.04625509832982114
Parvez Rasool,4.0,0.0021212877464437236,20.0,0.2833333333333333,0.018779342723004695,200.0,273.0,0.22749999999999998,0.2833333333333333,0.06768728639200647
Q de Kock,107.0,0.3943099575742451,2410.0,0.43706777316735823,0.0,0.0,0.0,0.0,0.43666666666666665,0.26910876177615867
R Ashwin,89.0,0.09982530571499876,698.0,0.38204393505253104,0.9295774647887324,4679.0,5435.0,0.19359549761345018,0.4111111111111111,0.36404021275477594
R Bhatia,47.0,0.04267531819316197,290.0,0.393103448275862,0.38497652582159625,1661.0,2059.0,0.20660244832430263,0.393103448275862,0.2084512824733341
R Bishnoi,3.0,0.0023708510107312204,17.0,0.37254901960784315,0.0,0.0,0.0,0.0,0.37254901960784315,0.11259450373610887
R Dhawan,22.0,0.026204142750187176,188.0,0.3723404255319149,0.1267605633802817,693.0,922.0,0.22174122174122177,0.3723404255319148,0.1303895962930882
R Dravid,82.0,0.27127526828050913,1918.0,0.37782412234966983,0.0,0.0,0.0,0.0,0.36111111111111105,0.2074579300411512
R Goyal,0.0,0.0,0.0,0.0,0.0,24.0,34.0,0.2361111111111111,0.0,-0.02361111111111111
R McLaren,13.0,0.019840279510856002,178.0,0.29775280898876405,0.06572769953051644,372.0,558.0,0.25,0.297752808988764,0.08770186540805792
R Ninan,1.0,0.00037434489643124535,6.0,0.16666666666666669,0.014084507042253521,36.0,65.0,0.30092592592592593,0.16666666666666666,0.023559554881721727
R Parag,58.0,0.14636885450461692,909.0,0.4301430143014302,0.023474178403755867,181.0,307.0,0.2826887661141804,0.44555555555555554,0.1586422984192722
R Powell,22.0,0.04492138757174944,254.0,0.4724409448818898,0.004694835680751174,21.0,35.0,0.2777777777777778,0.4724409448818897,0.13085070025708925
R Rampaul,7.0,0.006363863239331171,52.0,0.3269230769230769,0.07981220657276995,278.0,319.0,0.1912470023980815,0.32692307692307687,0.10113262661407332
R Ravindra,10.0,0.027701522335912155,146.0,0.5068493150684932,0.0,12.0,7.0,0.09722222222222221,0.5068493150684932,0.15202810511589498
R Sai Kishore,1.0,0.0016221612178687298,6.0,0.7222222222222222,0.06103286384976526,191.0,259.0,0.2260034904013961,0.7222222222222221,0.20989229001522242
R Sanjay Yadav,1.0,0.0,2.0,0.0,0.0,14.0,23.0,0.27380952380952384,0.0,-0.027380952380952384
R Sathish,24.0,0.03369104067881208,236.0,0.38135593220338987,0.028169014084507043,144.0,233.0,0.26967592592592593,0.3813559322033898,0.10627330482713536
R Sharma,19.0,0.008235587721487398,77.0,0.2857142857142857,0.1971830985915493,935.0,1100.0,0.196078431372549,0.2857142857142857,0.11828467292743873
R Shepherd,9.0,0.014349887696531071,68.0,0.5637254901960785,0.028169014084507043,133.0,260.0,0.32581453634085206,0.5637254901960784,0.14860090763965098
R Shukla,4.0,0.0023708510107312204,23.0,0.2753623188405797,0.03286384976525822,130.0,217.0,0.27820512820512816,0.2753623188405797,0.06383394312673157
R Tewatia,65.0,0.12640379336161717,788.0,0.42851099830795264,0.16901408450704225,866.0,1117.0,0.21497305619707466,0.45444444444444443,0.19484751498282948
R Vinay Kumar,42.0,0.03868230596456202,289.0,0.3575547866205306,0.5962441314553991,2186.0,3041.0,0.23185422384873433,0.35755478662053053,0.24668085355273225
RA Bawa,2.0,0.001372597953581233,14.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.26190476190476186,0.079051837855182
RA Jadeja,180.0,0.36922884951335166,2378.0,0.4147743201569947,0.7934272300469484,3895.0,4917.0,0.21039794608472398,0.4722222222222222,0.4338518013832976
RA Shaikh,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.3055555555555555,0.0,-0.030555555555555555
RA Tripathi,93.0,0.2790117294734215,1650.0,0.4517171717171718,0.0,6.0,12.0,0.3333333333333333,0.4522222222222222,0.19986117602276826
RD Chahar,22.0,0.01609683054654355,127.0,0.33858267716535434,0.3568075117370892,1697.0,2165.0,0.21263013160479277,0.3385826771653543,0.17514755861468956
RD Gaikwad,65.0,0.29698028450212133,1781.0,0.4454426352236572,0.0,0.0,0.0,0.0,0.48777777777777775,0.23969264727054568
RE Levi,6.0,0.01035687546793112,74.0,0.37387387387387394,0.0,0.0,0.0,0.0,0.3738738738738739,0.11578706857593807
RE van der Merwe,15.0,0.019840279510856002,144.0,0.3680555555555556,0.11737089201877934,455.0,515.0,0.18864468864468864,0.3680555555555556,0.12783901863569225
RG More,1.0,0.0002495632642874969,2.0,0.33333333333333337,0.004694835680751174,37.0,63.0,0.28378378378378377,0.3333333333333333,0.07288267768431005
RG Sharma,251.0,0.8273022211130522,5183.0,0.42639398032027787,0.07511737089201878,349.0,462.0,0.22063037249283668,0.4722222222222222,0.4164816890544698
RJ Gleeson,1.0,0.0002495632642874969,2.0,0.33333333333333337,0.004694835680751174,51.0,72.0,0.23529411764705882,0.3333333333333333,0.07773164429798254
RJ Harris,21.0,0.014599450960818569,112.0,0.34821428571428575,0.22065727699530516,865.0,1085.0,0.2090558766859345,0.3482142857142857,0.14383282513080503
RJ Peterson,5.0,0.00399301222859995,32.0,0.33333333333333337,0.014084507042253521,48.0,70.0,0.24305555555555555,0.3333333333333333,0.08061312548501781
RJ Quiney,7.0,0.01285250811080609,105.0,0.326984126984127,0.0,0.0,0.0,0.0,0.32698412698412693,0.10259361593402022
RJW Topley,1.0,0.00037434489643124535,6.0,0.16666666666666669,0.023474178403755867,107.0,182.0,0.2834890965732087,0.16666666666666666,0.027650655657369037
RK Bhui,4.0,0.0012478163214374844,27.0,0.1234567901234568,0.0,0.0,0.0,0.0,0.12345679012345678,0.037473772749540155
RK Singh,40.0,0.11142999750436737,654.0,0.4551478083588176,0.0,0.0,0.0,0.0,0.4688888888888889,0.17623189566067743
RM Patidar,24.0,0.09970052408285501,534.0,0.49875156054931336,0.0,0.0,0.0,0.0,0.5333333333333333,0.18624974023299426
RN ten Doeschate,21.0,0.040678812078861995,238.0,0.45658263305322133,0.014084507042253521,83.0,94.0,0.1887550200803213,0.4565826330532213,0.13585799889609934
RP Meredith,2.0,0.0,3.0,0.0,0.09859154929577466,415.0,621.0,0.2493975903614458,0.0,-0.0002918717122009154
RP Singh,28.0,0.006488644871474919,78.0,0.2222222222222222,0.4694835680751174,1874.0,2417.0,0.21495908929206686,0.2222222222222222,0.16481267546125553
RR Bhatkal,1.0,0.0,2.0,0.0,0.0,12.0,35.0,0.4861111111111111,0.0,-0.04861111111111111
RR Bose,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.3333333333333333,0.0,-0.03333333333333333
RR Pant,110.0,0.41140504117793864,2296.0,0.4786585365853659,0.0,0.0,0.0,0.0,0.49666666666666665,0.2884897318919533
RR Powar,9.0,0.008360369353631146,64.0,0.34895833333333337,0.07042253521126761,443.0,538.0,0.2024078254326561,0.3489583333333333,0.1049784805333222
RR Raje,5.0,0.0024956326428749688,18.0,0.3703703703703704,0.03286384976525822,144.0,214.0,0.2476851851851852,0.37037037037037035,0.09543202645891338
RR Rossouw,22.0,0.05902171200399302,321.0,0.4911734164070613,0.0,0.0,0.0,0.0,0.51,0.16895095330316287
RR Sarwan,4.0,0.009109059146493638,78.0,0.31196581196581197,0.0,0.0,0.0,0.0,0.31196581196581197,0.09677791429101637
RS Bopara,22.0,0.06625904666833042,468.0,0.3782051282051282,0.06103286384976526,213.0,301.0,0.2355242566510172,0.38555555555555554,0.12872551646031505
RS Gavaskar,1.0,0.0002495632642874969,8.0,0.08333333333333334,0.0,6.0,8.0,0.2222222222222222,0.08333333333333333,0.002865124920278403
RS Hangargekar,0.0,0.0,0.0,0.0,0.014084507042253521,43.0,60.0,0.23255813953488372,0.0,-0.019734687192924993
RS Sodhi,1.0,0.0004991265285749938,2.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.20017469428500126
RT Ponting,9.0,0.01135512852508111,129.0,0.23514211886304912,0.0,0.0,0.0,0.0,0.2351421188630491,0.07451693064269313
RV Gomez,9.0,0.006239081607187422,53.0,0.3144654088050315,0.028169014084507043,97.0,130.0,0.2233676975945017,0.31446540880503143,0.08122878496570163
RV Patel,7.0,0.009982530571499875,76.0,0.3508771929824561,0.0,20.0,22.0,0.18333333333333335,0.3508771929824561,0.09042371026142845
RV Uthappa,197.0,0.6181682056401299,3927.0,0.42050759697818524,0.0,0.0,0.0,0.0,0.42333333333333334,0.3426524378852584
RW Price,0.0,0.0,0.0,0.0,0.0,18.0,33.0,0.3055555555555555,0.0,-0.030555555555555555
Rahmanullah Gurbaz,13.0,0.0360618916895433,228.0,0.422514619883041,0.0,0.0,0.0,0.0,0.42251461988304095,0.13937604805625245
Ramandeep Singh,13.0,0.021212877464437237,106.0,0.5345911949685536,0.028169014084507043,45.0,64.0,0.23703703703703702,0.5345911949685535,0.15114041542054213
Rashid Khan,58.0,0.0680059895183429,355.0,0.5117370892018779,0.7370892018779343,2901.0,3340.0,0.19188785476272546,0.5022222222222221,0.3419309947362116
Rasikh Salam,6.0,0.0049912652857499375,40.0,0.33333333333333337,0.04225352112676056,207.0,341.0,0.2745571658615137,0.3333333333333333,0.08485460654555126
Ravi Bishnoi,14.0,0.00399301222859995,52.0,0.20512820512820515,0.3192488262910798,1460.0,1861.0,0.21244292237442922,0.20512820512820512,0.12150393015379855
S Anirudha,12.0,0.01697030197154979,121.0,0.3746556473829201,0.0,0.0,0.0,0.0,0.3746556473829201,0.11833629990491847
S Aravind,10.0,0.007362116296481158,59.0,0.33333333333333337,0.22535211267605634,788.0,1057.0,0.2235617597292724,0.3333333333333333,0.13655859289985525
S Badree,5.0,0.0016221612178687298,25.0,0.17333333333333334,0.051643192488262914,263.0,329.0,0.20849176172370087,0.17333333333333334,0.0446293783759497
S Badrinath,65.0,0.1798103319191415,1245.0,0.38580990629183404,0.0,0.0,0.0,0.0,0.34888888888888886,0.17683053718910247
S Chanderpaul,3.0,0.003119540803593711,33.0,0.25252525252525254,0.0,0.0,0.0,0.0,0.2525252525252525,0.07684941503883355
S Dhawan,221.0,0.8446468679810333,5483.0,0.41151437777372485,0.018779342723004695,49.0,72.0,0.2448979591836735,0.42333333333333334,0.39987670466584335
S Dube,61.0,0.18742201147991017,1077.0,0.4648715567935624,0.028169014084507043,117.0,190.0,0.2706552706552707,0.5066666666666666,0.18712565300529216
S Gopal,22.0,0.02246069378587472,173.0,0.3468208092485549,0.24882629107981222,1000.0,1358.0,0.2263333333333333,0.34682080924855485,0.15148072503624233
S Joseph,0.0,0.0,0.0,0.0,0.0,30.0,51.0,0.28333333333333327,0.0,-0.02833333333333333
S Kaul,9.0,0.0024956326428749688,36.0,0.1851851851851852,0.29577464788732394,1238.0,1772.0,0.23855681206246634,0.18518518518518517,0.10651700774614614
S Kaushik,1.0,0.0,1.0,0.0,0.028169014084507043,210.0,304.0,0.24126984126984125,0.0,-0.017084730605857364
S Ladda,2.0,0.0,10.0,0.0,0.023474178403755867,141.0,225.0,0.2659574468085106,0.0,-0.020727200079912092
S Lamichhane,1.0,0.0,1.0,0.0,0.06572769953051644,211.0,297.0,0.23459715639810427,0.0,-0.00702779075718132
S Midhun,0.0,0.0,0.0,0.0,0.0,13.0,29.0,0.3717948717948718,0.0,-0.03717948717948718
S Nadeem,20.0,0.00486648365360619,88.0,0.14772727272727273,0.2535211267605634,1444.0,1800.0,0.20775623268698062,0.1477272727272727,0.08862610951838676
S Narwal,4.0,0.004616920389318693,29.0,0.4252873563218391,0.028169014084507043,113.0,203.0,0.299410029498525,0.4252873563218391,0.10630337960408753
S Rana,8.0,0.01135512852508111,82.0,0.36991869918699194,0.0,16.0,18.0,0.1875,0.3699186991869919,0.09619990473987595
S Randiv,1.0,0.0002495632642874969,4.0,0.16666666666666669,0.03755868544600939,180.0,223.0,0.2064814814814815,0.16666666666666666,0.03882887035585482
S Sandeep Warrier,0.0,0.0,0.0,0.0,0.03755868544600939,176.0,257.0,0.24337121212121213,0.0,-0.014947449850618865
S Sohal,20.0,0.04591964062889943,311.0,0.3944265809217578,0.0,0.0,0.0,0.0,0.4033333333333333,0.1348451861172209
S Sreesanth,12.0,0.004242575492887447,57.0,0.19883040935672516,0.20187793427230047,947.0,1221.0,0.21488912354804643,0.19883040935672514,0.09011459544279862
S Sriram,2.0,0.003868230596456202,38.0,0.2719298245614035,0.0,18.0,49.0,0.4537037037037037,0.27192982456140347,0.03756245770681035
S Tyagi,1.0,0.00037434489643124535,4.0,0.25,0.028169014084507043,220.0,304.0,0.2303030303030303,0.25,0.059142971204574665
S Vidyut,8.0,0.018093336660843524,115.0,0.4202898550724638,0.004694835680751174,13.0,22.0,0.282051282051282,0.42028985507246375,0.10538820506809396
SA Abbott,3.0,0.002745195907162466,18.0,0.40740740740740744,0.004694835680751174,59.0,104.0,0.2937853107344633,0.40740740740740744,0.09497821863647056
SA Asnodkar,19.0,0.05278263039680559,352.0,0.4005681818181818,0.0,0.0,0.0,0.0,0.38111111111111107,0.13767152164898297
SA Yadav,135.0,0.4484651859246319,2522.0,0.47501982553528943,0.0,6.0,8.0,0.2222222222222222,0.5422222222222222,0.2806066603463324
SB Bangar,7.0,0.006114299975043674,58.0,0.28160919540229884,0.028169014084507043,153.0,221.0,0.2407407407407407,0.28160919540229884,0.06959094305900763
SB Dubey,3.0,0.004117793860743699,21.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.5238095238095237,0.15858408499411744
SB Jakati,5.0,0.003493885700024957,30.0,0.3111111111111111,0.2347417840375587,1101.0,1474.0,0.22313048743566455,0.3111111111111111,0.13092859059416526
SB Joshi,2.0,0.0007486897928624907,16.0,0.125,0.004694835680751174,55.0,82.0,0.24848484848484848,0.125,0.01408726549920482
